meeste,معظم,повечето,većina,més,většina,mest,am meisten,πλέον,most ,plej,mayoría,kõige rohkem,gehienbat,اکثر,suurin osa,la plupart,a maioría,רוב,najviše,a legtöbb,մեծ մասը,paling,Flestir,maggior parte,多くの,ყველაზე მეტი,көбінесе,최대,maggior parte,lielākā daļa,повеќето,paling,meest,mest,bardzo,maioria,maioria,cel mai,большинство,najviac,največ,shumë,највише,mest,ที่สุด,Karamihan,en,زیادہ تر,hầu hết
gesien,مرئي,видян,viđen,veure,vidět,set,gesehen,προειδοποιητικός,seen ,Vidita,visto,nähtud,ikus,مشاهده گردید,nähty,vu,Visto,נראה,viđen,látott,տեսած,terlihat,séð,visto,見た,ჩანს,көру,본다,visto,redzams,видел,dilihat,gezien,sett,widziany,visto,visto,văzut,видимый,pozeraný,videl,i parë,виђен,sett,เห็น,nakita,görülen,دیکھا,đã xem
leef,يعيش,На живо,živjeti,viure,žít,Direkte,live,ζω,live ,Vivu,vivir,elama,bizi izan,زنده,elää,en direct,Vive,לחיות,uživo,élő,ապրել,hidup,lifa,vivere,ライブ,ცოცხალი,өмір сүру,살다,vivere,tiešraide,во живо,hidup,live,bo,na żywo,ao vivo,ao vivo,Trăi,жить,živý,v živo,i gjallë,живети,leva,สด,mabuhay,canlı,زندہ,sống
verpas,يفتقد,Мис,nedostajati,senyoreta,"slečna, minout",gå glip af,vermissen,δεσποινίδα,miss ,fraŭlino,extrañar,igatsema,berandu heldu,از دست دادن,missio,manquer,señorita,עלמה,propustiti,hiányzik,կարոտել,merindukan,sakna,mancare,逃す,მონატრება,түсіру,놓치다,mancare,nokavēt,Госпоѓица,rindu,missen,gå glipp av,chybić,perder,perder,Domnișoară,скучать,chýbať,zgrešiti,humbas,Госпођица,Fröken,นางสาว,MISS,kayıp,مس,cô
in werklikheid,في الحقيقة,всъщност,zapravo,realment,vlastně,rent faktisk,Genau genommen,πράγματι,actually ,Fakte,de hecho,tegelikult,egin-eginean,در حقیقت,itse asiassa,en fait,En realidade,בעצם,zapravo,tulajdonképpen,իրականում,Sebenarnya,reyndar,In realtà,実際,სინამდვილეში,шынында,실제로,In realtà,patiesībā,всушност,sebenarnya,Eigenlijk,faktisk,Właściwie,na verdade,na verdade,de fapt,на самом деле,vlastne,pravzaprav,në të vërtetë,заправо,faktiskt,จริงๆ แล้ว,talaga,Aslında,اصل میں,Thực ra
beide,كلاهما,и двете,oboje,tots dos,oba,begge,beide,και τα δυο,both ,ambaŭ,ambos,mõlemad,biak,هر دو,molemmat,les deux,Ambos,שניהם,oba,mindkét,երկուսն էլ,keduanya,Báðir,Entrambi,両方,ორივე,екеуі де,둘 다,Entrambi,abi,и двете,Kedua -duanya,beide,både,Zarówno,ambos,ambos,ambii,оба,oba,oboje,të dy,и једно и друго,både,ทั้งคู่,Pareho,ikisi birden,دونوں,cả hai
gehoor,سمع,чух,čuo,escoltat,slyšel,hørt,gehört,ακούστηκε,heard ,aŭdis,escuchó,kuulnud,entzun,شنیده کردن,kuullut,entendu,escoitado,שמע,saslušan,hallott,լսել,mendengar,heyrt,sentito,聞こえた,ნიგენი,есту,들었다,sentito,dzirdams,слушнал,mendengar,gehoord,hørt,usłyszał,ouviu,ouviu,auzit,слышал,vypočutý,slišal,i dëgjuar,слушао,hörd,ได้ยิน,narinig,duyulmuş,سنا ہے,đã nghe
een maal,مرة واحدة,веднъж,jednom,un cop,jednou,enkelt gang,einmal,μια φορά,once ,unufoje,una vez,kord,behin,یک بار,kerran,une fois,unha vez,פַּעַם,jednom,egyszer,մի անգամ,sekali,Einu sinni,una volta,一度,ერთხელ,бір рет,한 번,una volta,reiz,Еднаш,sekali,eenmaal,en gang,raz,uma vez,uma vez,o singura data,один раз,akonáhle,enkrat,një herë,једном,en gång,ครั้งหนึ่ง,Minsan,bir kere,ایک بار,một lần
gereed,مستعد,готов,spreman,llest,připraven,parat,bereit,έτοιμος,ready ,Preta,listo,valmis,prest,آماده,valmis,prêt,listo,מוּכָן,spreman,kész,պատրաստ,siap,Tilbúinn,pronto,準備,მომზადებული,даяр,준비가 된,pronto,gatavs,подготвени,bersedia,klaar,klar,gotowy,preparar,preparar,gata,готовый,pripravený,pripravljen,i gatshëm,спреман,redo,พร้อม,handa na,hazır,تیار,sẵn sàng
kop,رأس,глава,glava,cap,hlava,hoved,Kopf,κεφάλι,head ,Kapo,cabeza,juht,buru,سر,pää,diriger,cabeza,רֹאשׁ,glava,fej,գլուխ,kepala,höfuð,Testa,頭,თავი,бас,머리,Testa,galva,глава,kepala,hoofd,hode,głowa,cabeça,cabeça,cap,голова,hlavný,glava,kokë,глава,huvud,ศีรษะ,ulo,KAFA,سر,cái đầu
gebel,مُسَمًّى,Наречен,pozvan,va trucar,volal,hedder,genannt,που ονομάζεται,called ,vokita,llamado,helistatud,dei,فراخوانی,nimeltään,appelé,chamado,שקוראים לו,pozvan,hívott,կոչված,ditelepon,kallað,chiamato,呼び出されました,სახელწოდებით,шақырған,~라고 불리는,chiamato,izsaukt,наречен,dipanggil,genaamd,kalt,zwany,chamado,chamado,chemat,называется,nazývaný,poklical,i quajtur,звани,kallad,เรียกว่า,tinawag,isminde,کہا جاتا ہے,gọi điện
gebruik,مستخدم,използван,koristi se,usada,použitý,Brugt,gebraucht,μεταχειρισμένος,used ,uzata,usado,kasutatud,erabiliko,استفاده شده,käytetty,utilisé,usado,בשימוש,upotrijebljen,használt,օգտագործված,digunakan,Notað,usato,使用済み,გამოყენებული,пайдаланылған,사용된,usato,lietots,користено,digunakan,gebruikt,brukt,używany,usado,usado,folosit,использовал,použitý,uporabljen,i përdorur,коришћен,Begagnade,ใช้แล้ว,ginamit,kullanılmış,استعمال کیا جاتا ہے,đã sử dụng
idee,فكرة,идея,ideja,ide,idea,ide,Idee,ιδέα,idea ,ideo,idea,idee,ideia,اندیشه,idea,idée,idea,רַעְיוֹן,ideja,ötlet,գաղափար,ide,Hugmynd,idea,アイディア,იდეა,идея,아이디어,idea,priekšstats,идеја,idea,idee,idé,pomysł,ideia,ideia,idee,идея,nápad,ideja,ide,идеја,aning,ความคิด,idea,fikir,خیال,ý tưởng
geweet,عرف,Знаех,znan,saber,věděl,vidste,wusste,ενδεχομένως,knew ,sciis,sabía,teadnud,jati,دانستن,tietää,connaissait,sabía,ידע,znao,tudta,գիտեր,tahu,vissi,sapevo,知っていた,იცოდა,қайнату,알고 있었다,sapevo,zināms,знаеше,tahu,wisten,visste,Wiedziałem,sabia,sabia,știa,знал,poznávací,znal,di,знати,visste,รู้ดี,alam,bilen,جانتا تھا,biết
hou,يمسك,задръжте,držati,agafar,držet,holde,halten,Κρατήστε,hold ,Tenu,sostener,kinni hoidma,eutsi,نگه داشتن,pitää,prise,manteña,לְהַחזִיק,zadržati,tart,զարկերակ,memegang,Haltu,Presa,所有,ჭერა,ұстау,잡고 있다,Presa,turēt,Држете,tahan,uitstel,holde,trzymać,segurar,segurar,ține,держать,zadržať,drži,mblidhem,држати,håll,ถือ,hawakan,tutmak,پکڑو,giữ
gelukkig,سعيد,щастлив,sretan,feliç,šťastný,lykkelig,Glücklich,ευτυχισμένος,happy ,feliĉa,feliz,õnnelik,zoriontsu,خوشحال,onnellinen,content,feliz,שַׂמֵחַ,sretan,boldog,երջանիկ,senang,Gleðilegt,Contento,ハッピー,ბედნიერი,бақытты,행복하다,Contento,laimīgs,среќен,gembira,Vrolijk,lykkelig,szczęśliwy,feliz,feliz,fericit,счастливый,šťasný,vesel,i gëzuar,срећан,Lycklig,มีความสุข,masaya,mutlu,خوش,vui mừng
deur,باب,врата,vrata,porta,dveře,dør,Tür,θύρα,door ,Pordo,puerta,uks,ate,در، درب,ovi,porte,porta,דלת,vrata,ajtó,դուռ,pintu,hurð,porta,ドア,კარი,есік,문,porta,durvis,врата,pintu,deur,dør,drzwi,porta,porta,uşă,дверь,dvere,vrata,dere,врата,dörr,ประตู,pintuan,kapı,دروازہ,cửa
sodanig,هذه,такова,takav,semblant,takový,sådan,solch,τέτοιος,such ,Tia,semejante,selline,halako,چنین,sellainen,tel,tal,כגון,takav,ilyen,նման,seperti,Slík,come,そのような,ასეთი,сондай,그런,come,tāds,такви,seperti itu,zo een,slik,taki,tal,tal,astfel de,такой,taký,takega,i tillë,такав,sådan,เช่น,tulad nito,çok,اس طرح,như là
broer,أخ,брат,brat,germà,bratr,bror,Bruder,αδελφός,brother ,frato,hermano,vend,neba,برادر,veli,frère,irmán,אָח,brat,fiú testvér,եղբայր,saudara laki-laki,bróðir,fratello,兄弟,ძმა,іні,형제,fratello,brālis,брат,abang,broer,bror,brat,irmão,irmão,frate,брат,brat,brat,vëlla,брат,bror,พี่ชาย,kapatid,Erkek kardeş,بھائی,anh trai
ook,أيضًا,също,takođe,també,taky,også,Auch,επίσης,also ,ankaŭ,también,ka,ere,همچنین,myös,aussi,tamén,גַם,također,is,նույնպես,Juga,líka,Anche,また,აგრეთვე,тафы,또한,Anche,arī,исто така,Juga,Ook,også,Również,também,também,de asemenea,также,tiež,tudi,gjithashtu,такође,också,อีกด้วย,din,Ayrıca,نیز,Mà còn
mooi,جميل,красива,prilično,bonic,dosti,smuk,hübsch,αρκετά,pretty ,Bela,bonito,ilus,polit,بسیار,nätti,joli,bonito,יפה,prilično,szép,գեղեցիկ,cantik,fallegt,bello,かわいい,ლამაზი,әдемі,예쁜,bello,glīts,Убава,cantik,zeer,ganske,ładny,bonito,bonito,frumos,симпатичный,celkom,lepa,goxha,прилично,Söt,สวย,maganda,tatlı,خوبصورت,đẹp
stang,قليل,бит,bit,troç,bit,lidt,Bit,κομμάτι,bit ,iom,poco,natuke,aho-burdin,بیت,bitti,bit,pouco,קצת,zalogaj,bit,միամիտ,sedikit,bit,morso,少し,ნაჭერი,кішкентай кесек,조금,morso,bits,малку,bit,beetje,bit,fragment,pedaço,pedaço,pic,кусочек,trocha,bit,bit,мало,bit,นิดหน่อย,bit,biraz,بٹ,chút
geneem,أخذ,взеха,zauzet,enderrocada,vzal,tog,nahm,πήρα,took ,Prenis,tomó,võtnud,hartu,گرفت,ottaa,a pris,levou,לקח,uzeo,vett,տարվել է,telah mengambil,tók,preso,取った,წაიღე,алды,가지고 갔다,preso,aizņemt,зеде,mengambil,genomen,Tok,wziął,pegou,pegou,a luat,взял,trvať,vzel,i marrë,преузети,tog,เอามา,kinuha,alınmış,لیا,lấy đi
hawe,ملاذ,Хейвън,Haven,refugi,útočiště,Haven,Oase,επίνειο,haven ,Haven,refugio,varjupaik,ezpail,پناهگاه,satama,havre,Haven,מִקְלָט,utočište,menedék,ապաստարան,surga,Haven,porto,ヘイブン,თავშესაფარი,шебізе,피난처,porto,patvērums,засолниште,syurga,haven,Haven,przystań,refúgio,refúgio,refugiu,приюта,útočisko,Haven,strehë,уточиште,hamn,ที่พักอาศัย,Haven,cennet,ہیون,trú ẩn
nog,حتى الآن,още,još,encara,dosud,endnu,noch,Ακόμη,yet ,tamen,todavía,veel,oraindik,هنوز,vielä,encore,aínda,עדיין,još,még,դեռ,belum,strax,Ancora,まだ,ჯერ,тағы,아직,Ancora,tomēr,Сепак,namun,nog,ennå,już,ainda,ainda,inca,еще,ešte,še,ende,ипак,än,ยัง,pa,henüz,ابھی تک,chưa
mans,رجال,мъже,muškarci,homes,muži,Mænd,Männer,άνδρες,men ,viroj,hombres,mehed,gizon,مردان,miehet,Hommes,homes,גברים,muškarci,férfiak,տղամարդիկ,pria,menn,uomini,男性,კაცები,ерлер,남자들,uomini,vīrieši,мажи,lelaki,Heren,menn,mężczyźni,homens,homens,bărbați,Мужчины,muži,moški,burra,мушкарци,män,คน,mga kalalakihan,erkekler,مرد,Đàn ông
hele,جميع,цял,cjelina,tota,Celý,hel,ganz,ολόκληρος,whole ,tuto,entero,terviklik,oso,تمام,koko,ensemble,enteiro,כֹּל,cjelovit,egész,ամբողջություն,utuh,heilt,Totale,全体,მთელი,бүтін,전체,Totale,vesels,Цела,keseluruhan,geheel,hel,cały,todo,todo,întreg,весь,celok,celota,i plotë,целина,hela,ทั้งหมด,buo,tüm,سارا,trọn
aanskakel,يبدأ,Започнете,počnite,començar,Start,Start,Start,αρχή,start ,Komencu,comenzar,alustama,hasiera,شروع,alkaa,commencer,Comezar,הַתחָלָה,početak,Rajt,սկիզբ,awal,Byrjaðu,inizio,始める,დასაწყისი,жүргізу,시작,inizio,sākt,Започнете,Mula,begin,start,początek,começar,começar,start,начинать,štart,začetek,filloj,почетак,Start,เริ่ม,magsimula,başlangıç,شروع کریں,bắt đầu
gebruik,يستخدم,употреба,koristiti,utilitzar,použití,brug,verwenden,χρήση,use ,Uzu,usar,kasutamine,erabilpen,استفاده کنید,käyttää,utiliser,uso,להשתמש,koristiti,használat,օգտագործել,menggunakan,nota,utilizzo,使用,სარგებლობა,пайдалану,사용,utilizzo,izmantot,Користете,gunakan,gebruik,bruk,używać,usar,usar,utilizare,использовать,využitie,uporaba,përdorim,употреба,använda sig av,ใช้,Gumamit,kullanmak,استعمال کریں,sử dụng
wyle,بينما,докато,dok,mentre,zatímco,mens,während,ενώ,while ,dum,mientras,kui,une,در حالی که,sillä aikaa,alors que,mentres,בזמן,dok,míg,մինչդեռ,ketika,meðan,Mentre,その間,პერიოდი,сол екі арада,~하는 동안,Mentre,kamēr,додека,manakala,terwijl,samtidig som,chwila,enquanto,enquanto,in timp ce,пока,zatiaľ čo,medtem,derisa,док,medan,ในขณะที่,habang,sırasında,جبکہ,trong khi
van toe af,منذ,от,od tada,des de llavors,od té doby,siden,seit,Από,since ,ekde,desde,pärast seda,-enetik geroztik,از آنجا که,siitä asti kun,depuis,dende que,מאז,od,mivel,ի վեր,sejak,síðan,Da,以来,-დან,содан бері,~부터,Da,jau,од,sejak,sinds,siden,od,desde,desde,de cand,с,od,od,që nga,Од,eftersom,เนื่องจาก,mula pa,o zamandan beri,چونکہ,từ
vrou,زوجة,съпруга,supruga,esposa,manželka,kone,Gattin,γυναίκα,wife ,edzino,esposa,naine,emazte,زن,vaimo,épouse,esposa,אשה,žena,feleség,կին,istri,Kona,moglie,妻,ცოლი,әйел,부인,moglie,sieva,сопруга,isteri,vrouw,kone,żona,esposa,esposa,soție,жена,manželka,žena,grua,жена,fru,ภรรยา,asawa,eş,بیوی,vợ
dae,أيام,дни,dani,dies,dny,dage,Tage,ημέρες,days ,tagoj,días,päevad,egun,روزها,päivä,jours,días,ימים,dani,napok,օր,hari -hari,dagar,giorni,日々,დღეები,күн күн,날,giorni,dienas,денови,hari,dagen,dager,dni,dias,dias,zile,дни,dni,dnevi,ditë,дани,dagar,วัน,araw,günler,دن,ngày
raaiskoot,يخمن,Познайте,pogađati,conjecturar,tipni si,gætte,erraten,εικασία,guess ,Divenu,adivinar,arvamine,igarri,حدس بزن,arvaus,deviner,Adiviña,לְנַחֵשׁ,nagađati,Találd ki,կռահել,tebakan,Giska á,Indovinare,推測,მიხვედრა,жорамалдау,추측하다,Indovinare,uzminēt,погоди,Tebak,gok,Gjett,zgadywać,adivinhar,adivinhar,ghici,предполагать,hádať,ugibati,marr me mend,погодити,gissa,เดา,Hulaan,tahmin etmek,لگتا ہے,đoán
more,غداً,утре,sutra,demà,zítra,i morgen,morgen,αύριο,tomorrow ,morgaŭ,mañana,homme,bihar,فردا,huomenna,demain,Mañá,מָחָר,sutra,holnap,վաղը,besok,Á morgun,Domani,明日,ხვალ,ертең,내일,Domani,rītdiena,Утре,Esok,morgen,i morgen,jutro,amanhã,amanhã,Mâine,завтра,zajtra,jutri,nesër,сутра,i morgon,พรุ่งนี้,Bukas,Yarın,کل,Ngày mai
saak,موضوع,материя,stvar,qüestió,hmota,stof,Gegenstand,ύλη,matter ,afero,asunto,aine,munys,موضوع,aine,matière,cuestión,חוֹמֶר,materija,ügy,նյութ,urusan,efni,questione,案件,საქმე,есім,문제,questione,jautājums,важно,penting,materie,saken,materiał,matéria,matéria,chestiune,иметь значение,záležitosť,zadeva,çështje,материсати,materia,วัตถุ,bagay,konu,معاملہ,vấn đề
ontmoet,يقابل,Среща,susresti,trobar-se,setkat,møde,treffen,συναντώ,meet ,renkontiĝu,encontrarse,kohtuma,topatu,ملاقات,tavata,rencontrer,encontro,לִפְגוֹשׁ,susresti,találkozik,հանդիպել,bertemu,hitta,Incontrare,会う,შეხვედრა,кездестіру,만나다,Incontrare,izpildīt,Запознајте,bertemu,ontmoeten,møte,poznać,encontrar,encontrar,întâlni,встретиться,stretávať sa,srečati,takohem,сусрет,träffa,พบปะ,magkita,tanışmak,ملیں,gặp
bring,يحضر,Донесете,donijeti,portar,přinést,tage med,bringen,να φερεις,bring ,Alportu,traer,tooma,ekarri,ادا کردن,tuoda,apporter,traer,לְהָבִיא,donijeti,hoz,բերել,membawa,Komdu með,Portare,持っていく,მოტანა,әкелу,가져오다,Portare,atnest,Донеси,bawa,brengen,bringe,przynieść,trazer,trazer,aduce,приносить,priniesť,prinesti,sjell,довести,föra,นำมา,Dalhin,getirmek,لانے,mang đến 
vanaand,الليلة,Тази вечер,večeras,aquesta nit,dnes večer,i aften,heute Abend,απόψε,tonight ,Ĉi -vespere,esta noche,täna õhtul,gaur gauean,امشب,tänä yönä,ce soir,Esta noite,היום בלילה,večeras,ma este,այս երեկո,malam ini,Í kvöld,stasera,今夜,ამ საღამოს,бугін кешке,오늘 밤,stasera,šovakar,вечерва,Malam ini,vanavond,i kveld,dziś wieczorem,essa noite,essa noite,astă seară,сегодня вечером,dnes večer,Nocoj,sonte,вечерас,i kväll,คืนนี้,Ngayong gabi,bu akşam,آج کی رات,tối nay
almal,الجميع,всеки,svi,tothom,každý,alle sammen,alle,Ολοι,everyone ,ĉiuj,todos,igaüks,denek,هر کس,kaikki,tout le monde,todos,כל אחד,svatko,mindenki,բոլորը,setiap orang,allir,tutti,みんな,ყველას,барлығы,모든 사람,tutti,visi,сите,semua orang,iedereen,alle,wszyscy,todos,todos,toata lumea,каждый,každý,vsi,të gjithë,свима,alla,ทุกคน,Lahat,herkes,سب,mọi người
wedloop,يجري,Изпълнете,trčati,correr,běh,løb,laufen,τρέξιμο,run ,kuri,correr,jooksma,Korrika egin,اجرا کن,juosta,courir,correr,לָרוּץ,trčanje,fuss,վազք,berlari,Hlaupa,correre,走る,სირბილი,жүгіру,달리다,correre,izkropļot,Трчај,Jalankan,loop,løpe,uruchomić,correr,correr,alerga,бегать,spustenie,teči,vrapoj,трцати,springa,วิ่ง,tumakbo,koşmak,رن,chạy
wil,تريد,искам,hot,voler,chtít,vil,will,Θέλω,wanna ,Ĉu vi volas,querer,tahtmine,wanna,تمایل,halutaan,veut,quero,רוצה,želiš,akarok,ուզում եմ,ingin,vil,voglio,欲しい,მინდა,сондай,원해,voglio,Gribi,сака,mahu,wil,vil,chcieć,quero,quero,Vrei,хочу,chcieť,želim,nuk dua,желим,vill,อยาก,gusto,istemek,چاہت,muốn
hard,صعب,твърд,teško,dur,tvrdý,hårdt,hart,σκληρά,hard ,Malfacila,duro,raske,gogor,سخت,kova,dur,duro,קָשֶׁה,tvrdoglav,kemény,ծանր,keras,erfitt,difficile,難しい,მძიმე,қиын,딱딱한,difficile,smagi,тешко,keras,moeilijk,hard,twardy,duro,duro,greu,жесткий,ťažko,trdo,i fortë,тежак,hård,แข็ง,mahirap,zor,سخت,cứng
alleen,وحيد,сам,sam,solament,sama,alene,allein,μόνος,alone ,sola,solo,üksi,bakarrik,تنها,yksin,seul,só,לבד,sama,egyedül,միայնակ,sendiri,ein,solo,1人,მარტო,тек,홀로,solo,vienīgi,сам,sahaja,alleen,alene,sam,sozinho,sozinho,singur,один,sám,sam,vetëm,сама,ensam,ตามลำพัง,Mag -isa,yalnız,تنہا,một mình
myself,نفسي,аз,ja,jo mateix,moje maličkost,Mig selv,ich selbst,εγώ ο ίδιος,myself ,mi mem,mí mismo,ise,ni,خودم,itse,moi-même,eu mesmo,עצמי,sebe,magamat,ինքս ինձ,saya sendiri,sjálfur,me stessa,自分自身,თვითონ,өзім,내 자신,me stessa,sevi,Јас,saya sendiri,mezelf,meg selv,ja,eu mesmo,eu mesmo,eu insumi,сам,sám,jaz,unë vetë,себе,jag själv,ตัวฉันเอง,aking sarili,kendim,خود,riêng tôi
skool,مدرسة,училище,školski,escola,škola,skole,Schule,σχολείο,school ,Lernejo,escuela,kool,eskola,مدرسه,koulu,école,escola,בית ספר,škola,iskola,դպրոց,sekolah,Skóli,scuola,学校,სკოლა,мектеп,학교,scuola,skola,училиште,sekolah,school,skole,szkoła,escola,escola,şcoală,школа,školský,šola,shkollë,школски,skola,โรงเรียน,Paaralan,okul,اسکول,trường học
weg,ذهب,си отиде,nestao,desaparegut,pryč,væk,gegangen,χαμένος,gone ,Foriris,desaparecido,läinud,iratu (Koiperatu,رفته,mennyt,disparu,desaparecido,נעלם,otišao,elmúlt,գինը,hilang,Farinn,andato,消えた,წავიდა,кеткен,다 쓴,andato,aizgājis,Помина,Pergi,weg,Borte,stracony,perdido,perdido,plecat,ушел,preč,odšel,i ikur,отишла,borta,ไปแล้ว,wala na,gitmiş,چلا گیا,đi mất
einde,نهاية,край,kraj,final,konec,ende,Ende,τέλος,end ,fino,fin,lõpp,amai,پایان,loppu,fin,final,סוֹף,kraj,vége,վերջ,akhir,enda,FINE,終わり,დასასრული,Соңы,끝,FINE,beigas,крај,akhir,einde,slutt,koniec,fim,fim,Sfârşit,конец,koniec,konec,mbaroj,крај,slutet,จบ,magtapos,son,آخر,kết thúc
gesegde,القول,позоваване,govoriti,dita,rčení,ordsprog,Sprichwort,ρητό,saying ,dirante,dicho,ütlus,esaera,گفته,sanonta,en disant,dicindo,פִּתגָם,izreka,mondás,ասելով,pepatah,segja,detto,言っている,მოს s მოსულ,мәтел,속담,detto,teiciens,велејќи,berkata,gezegde,ordtak,powiedzenie,ditado,ditado,zicală,высказывание,hovorenie,govoriti,thënie,рекавши,ordspråk,คำพูด,kasabihan,söz,کہتی ہے,nói
foon,هاتف,телефон,telefon,telèfon,telefon,telefon,Telefon,τηλέφωνο,phone ,Telefono,teléfono,telefon,mugikorra,تلفن,puhelin,téléphone,teléfono,טלפון,telefon,telefon,հեռախոս,telepon,Sími,telefono,電話,ტელეფონი,жәрдем,핸드폰,telefono,telefons,телефон,telefon,telefoon,Telefon,telefon,telefone,telefone,telefon,телефон,telefonovať,telefon,telefon,телефон,telefon,โทรศัพท์,Telepono,telefon,فون,điện thoại
toneelstuk,يلعب,Игра,igrati,jugar,hrát si,Spil,spielen,παίζω,play ,Ludi,jugar,näidend,jokatu,بازی,pelata,jouer,xogar,לְשַׂחֵק,igra,játék,խաղալ,bermain,leika,giocare,遊ぶ,თამაში,ойнау,놀다,giocare,rotaļlieta,Играјте,bermain,toneelstuk,spille,grać,jogar,jogar,Joaca,играть,hrať,igrati,Luaj,игра,spela,เล่น,Maglaro,oynamak,کھیلیں,chơi
voorkoms,تبدو,изглежда,izgleda,aspecte,vzhled,udseende,sieht aus,φαίνεται,looks ,Aspektoj,aspecto,välimus,antza,نگاه داشتن,ulkonäkö,regards,mira,מבט,izgled,kinézet,նայում է,terlihat,Útlit,sembra,ルックス,სახე,сыртқы көрінісі,외모,sembra,izskats,изглед,kelihatan,looks,utseende,Wygląd,visual,visual,priviri,внешний вид,vzhľad,Izgleda,pamje,изглед,utseende,รูปลักษณ์,Mukha,görünüyor,دیکھنا,nhìn
kon nie,لا يمكن,не можа,mogao,no,nemohl,kunne ikke,konnte nicht,θα μπορούσε να,couldn ,ne povis,se puede,kas ei suutnud,uka,نتوانست,ei voinut,ne pouvait pas,podería non,לא יכול,Moglo bi se moći,nem tudott,չկարողացավ,bisa,gat það ekki,non poteva,できない,არ შეეძლო,мүмкін емес,할 수 있습니다,non poteva,nevarētu,можеше,tidak dapat,konden,kunne ikke,Czy mógł,não poderia,não poderia,Nu a putut,не мог,nemohol,ne morem,nuk mundem,неспособљеник,kunde inte,ไม่สามารถ,maaaring,yapamadım,کر سکے,không thể
fokken,سخيف,шибан,jebeni,fotut,zasraný,Fucking,Ficken,γαμημένος,fucking ,fikante,maldito,kuradi,jodo,لعنتی,vitun,putain de,carallo,מְזוּיָן,jebeni,kibaszott,ծակել,sialan,fokking,cazzo,クソ,Fuckig,жалған,빌어 먹을,cazzo,jāšanās,ебам,fucking,verdomd,jævla,pierdolony,Porra,Porra,dracului,чертовски,zasraný,prekleto,i ndyrë,јебено,jävla,ร่วมเพศ,Fucking,lanet olası,، اتارنا fucking,đụ
probleem,مشكلة,проблем,problem,problema,problém,problem,Problem,πρόβλημα,problem ,problemo,problema,probleem,arazo,مسئله,ongelma,problème,problema,בְּעָיָה,problem,probléma,խնդիր,masalah,vandamál,problema,問題,პრობლემა,проблема,문제,problema,problēma,проблем,masalah,probleem,problem,problem,problema,problema,problemă,проблема,problém,problem,problem,проблем,problem,ปัญหา,problema,sorun,مسئلہ,vấn đề
min,عدد قليل,малцина,malo,pocs,málo,få,wenig,λίγοι,few ,Malmultaj,pocos,vähesed,gutxi,تعداد کمی,harvat,peu,poucos,מְעַטִים,nekoliko,kevés,քչերը,sedikit,Fáir,pochi,少し,ცოტა,азшылық,약간의,pochi,maz,Малкумина,beberapa,weinig,få,kilka,alguns,alguns,puțini,немного,málo,malo,pak,мало,få,น้อย,iilan,bir kaç,کچھ,một vài
vriende,أصدقاء,приятели,prijatelji,amics,přátelé,venner,Freunde,οι φιλοι,friends ,amikoj,amigos,sõbrad,lagun,دوستان,ystävät,amis,amigos,חברים,prijatelji,barátok,Ընկերներ,teman-teman,Vinir,amici,友達,მეგობრები,достар,친구,amici,draugi,пријатели,rakan,vrienden,venner,przyjaciele,amigos,amigos,prieteni,друзья,priatelia,prijatelji,miq,пријатељи,vänner,เพื่อน,mga kaibigan,Arkadaşlar,دوستو,bạn
moet,يجب,Gotta,Gotta,una,musím,skal,muss,πρέπει,gotta ,Gotta,tengo que,peain,sustta,گیتا,täytyy,Je dois,ten que,חייב,morati,Kell,պետք է,harus,verð,devo,お奨め,უნდა,жалқау,gotta,devo,JĀBŪT,мора,mesti,moeten,Må,musieć,preciso,preciso,Gotta,Должен,musím musel,moram,duhet,мора,måste,ต้อง,Gotta,yapmalı,ہوگا,cần phải
gelede,منذ,преди,prije,'fa' més un període,před,siden,vor,πριν,ago ,Antaŭe,atrás,tagasi,duela,پیش,sitten,il y a,hai,לִפנֵי,prije,ezelőtt,առաջ,yang lalu,síðan,fa,前,წინათ,бұрын,~ 전에,fa,pirms,пред,yang lalu,geleden,siden,temu,atrás,atrás,în urmă,назад,pred,pred,më parë,пре,sedan,ที่ผ่านมา,nakaraan,evvel,پہلے,trước kia
publiek,يفتح,отворен,otvoren,obrir,OTEVŘENO,åben,offen,Άνοιξε,open ,Malferma,abierto,lahti,ireki,باز کن,avata,ouvrir,aberto,לִפְתוֹחַ,otvoren,nyisd ki,բաց անել,membuka,Opið,aprire,開ける,გახსნა,ашу,열려 있는,aprire,atvērt,Отворено,buka,open,åpen,otwarty,abrir,abrir,deschis,открыть,OTVORENÉ,odprto,i hapur,отворен,öppen,เปิด,Buksan,açık,کھلا,mở
enigiemand,أي واحد,всеки,bilo ko,ningú,kdokoliv,nogen som helst,jeder,ο καθενας,anyone ,iu ajn,alguien,keegi,inor,هر کسی,ketään,n'importe qui,calquera,כֹּל אֶחָד,bilo tko,bárki,յուրաքանչյուրը,siapa pun,einhver,chiunque,誰,ვინმეს,кез келген адам,누구나,chiunque,kāds,Секој,sesiapa,iedereen,hvem som helst,ktokolwiek,qualquer um,qualquer um,oricine,любой,niekto,kdorkoli,kushdo,било ко,någon,ใครก็ได้,sinuman,herhangi biri,کوئی بھی,bất cứ ai 
